Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,Weight (kg),Battery,Price (VND),url,saved_path,detail_specs_html_path
HP Probook 4540s,hp,Intel,Core I5,2400,2.5,4,DDR3,1333,500,15.6,1366 x 768,,Intel,2.47,"6-cells, 47 Wh (Li-Ion)",,https://cellphones.com.vn/laptop-hp-probook-4540s.html,data/cellphones/raw_htmls\hp_76.html,data/cellphones/detail_htmls\hp_76_specs.html
HP Pavilion X360 14 Dy0076tu 46l93pa,hp,Intel,Core I7,1165,,8,DDR4,3200,512,14.0,1920 x 1080,,Intel,1.52,3 Cell Int (43.3Wh),,https://cellphones.com.vn/laptop-hp-pavilion-x360-14-dy0076tu-46l93pa.html,data/cellphones/raw_htmls\hp_77.html,data/cellphones/detail_htmls\hp_77_specs.html
HP Pavilion 15 Eg0509tu 46m08pa,hp,Intel,Core I3,1125,,4,DDR4,,512,15.6,1920 x 1080,,Intel,1.662,3 Cell 45 W,,https://cellphones.com.vn/laptop-hp-pavilion-15-eg0509tu-46m08pa.html,data/cellphones/raw_htmls\hp_78.html,data/cellphones/detail_htmls\hp_78_specs.html
HP 15s Du3591tu,hp,Intel,Core I5,1135,,8,DDR4,,512,15.6,1366 x 768,,Intel,1.75,"3-cell Li-ion, 41 Wh",,https://cellphones.com.vn/laptop-hp-15s-du3591tu.html,data/cellphones/raw_htmls\hp_80.html,data/cellphones/detail_htmls\hp_80_specs.html
HP 15s Fq1111tu 193r0pa,hp,Intel,Core I3,1005,,4,DDR4,,256,15.6,1920 x 1080,60,Intel,1.69,3-cell Li-ion,,https://cellphones.com.vn/laptop-hp-15s-fq1111tu-193r0pa.html,data/cellphones/raw_htmls\hp_79.html,data/cellphones/detail_htmls\hp_79_specs.html
HP 340s G7 224l0pa,hp,Intel,Core I3,1005,,4,DDR4,,512,14.0,1366 x 768,,Intel,1.337,3 Cell (41.04Wh),,https://cellphones.com.vn/laptop-hp-340s-g7-224l0pa.html,data/cellphones/raw_htmls\hp_81.html,data/cellphones/detail_htmls\hp_81_specs.html
HP Gaming Victus 16 D1187tx 7c0s4pa,hp,Intel,Core I7,12700,4.7,8,DDR5,4800,512,16.1,1920 x 1080,144,NVIDIA,2.46,"4-cell, 70Wh Li-ion polymer",,https://cellphones.com.vn/laptop-hp-gaming-victus-16-d1187tx-7c0s4pa.html,data/cellphones/raw_htmls\hp_82.html,data/cellphones/detail_htmls\hp_82_specs.html
HP 240 G9 6l1x3pa,hp,Intel,Core I3,1215,1.2,8,DDR4,3200,,14.0,1080 x 1920,60,Intel,1.5,3 cell 80 Wh,,https://cellphones.com.vn/laptop-hp-240-g9-6l1x3pa.html,data/cellphones/raw_htmls\hp_83.html,data/cellphones/detail_htmls\hp_83_specs.html
HP Omen 16 Wf1139tx A2ns1pa,hp,Intel,Core I7,14700,5.0,32,DDR5,5600,1024,16.1,2560 x 1440,240,NVIDIA,2.39,"6-cell, 83 Wh Li-ion polymer Bộ đổi nguồn AC thông minh 280 W Hỗ trợ sạc pin nhanh: khoảng 50% trong 30 phút",,https://cellphones.com.vn/laptop-hp-omen-16-wf1139tx-a2ns1pa.html,data/cellphones/raw_htmls\hp_84.html,data/cellphones/detail_htmls\hp_84_specs.html
HP Gaming Victus 16 D1193tx 7c138pa,hp,Intel,Core I5,12500,3.3,8,DDR5,4800,512,16.1,1920 x 1080,144,NVIDIA,2.4,70Wh,,https://cellphones.com.vn/laptop-hp-gaming-victus-16-d1193tx-7c138pa.html,data/cellphones/raw_htmls\hp_85.html,data/cellphones/detail_htmls\hp_85_specs.html
HP Gaming Victus 16 E0170ax 4r0u7pa,hp,AMD,Ryzen7,5800,,8,DDR4,3200,512,16.1,1920 x 1080,144,NVIDIA,2.46,"4-cell Li-ion, 70 Wh",24990000,https://cellphones.com.vn/laptop-hp-gaming-victus-16-e0170ax-4r0u7pa.html,data/cellphones/raw_htmls\hp_86.html,data/cellphones/detail_htmls\hp_86_specs.html
HP Gaming Victus 15 Fb1022ax 94f19pa,hp,AMD,Ryzen5,7535,4.5,16,DDR5,4800,512,15.6,1920 x 1080,,NVIDIA,2.29,"52.5 Wh, 3 Cell",,https://cellphones.com.vn/laptop-hp-gaming-victus-15-fb1022ax-94f19pa.html,data/cellphones/raw_htmls\hp_87.html,data/cellphones/detail_htmls\hp_87_specs.html
LENOVO Loq 15irx10 83je00pevn,lenovo,Intel,Core I7,13650,4.9,16,DDR5,4800,1024,15.6,1920 x 1080,144,NVIDIA,2.4,"60Wh, 170W Slim Tip (3-pin)",33990000,https://cellphones.com.vn/laptop-lenovo-loq-15irx10-83je00pevn.html,data/cellphones/raw_htmls\lenovo_4.html,data/cellphones/detail_htmls\lenovo_4_specs.html
LENOVO Loq 15iax9e 83lk0079vn,lenovo,Intel,Core I5,12450,4.4,16,DDR5,4800,1024,15.6,1920 x 1080,144,NVIDIA,1.77,57Wh 135W Slim Tip (3-pin),22090000,https://cellphones.com.vn/laptop-lenovo-loq-15iax9e-83lk0079vn.html,data/cellphones/raw_htmls\lenovo_3.html,data/cellphones/detail_htmls\lenovo_3_specs.html
LENOVO Loq 15arp9 83jc00m3vn,lenovo,AMD,Ryzen5,7235,4.2,16,DDR5,4800,1024,15.6,1920 x 1080,144,NVIDIA,2.38,"60Wh, 170W Slim Tip (3-pin)",24490000,https://cellphones.com.vn/laptop-lenovo-loq-15arp9-83jc00m3vn.html,data/cellphones/raw_htmls\lenovo_2.html,data/cellphones/detail_htmls\lenovo_2_specs.html
LENOVO Ideapad Slim 3 15abr8 82xm00mdvn,lenovo,AMD,Ryzen5,5625,4.3,16,DDR4,3200,1024,15.6,1920 x 1080,,AMD,1.62,47Wh (Đầu tròn 65W (3 chân)),14290000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15abr8-82xm00mdvn.html,data/cellphones/raw_htmls\lenovo_1.html,data/cellphones/detail_htmls\lenovo_1_specs.html
LENOVO Ideapad Slim 3 14irh10 83k00008vn,lenovo,Intel,Core I5,13420,4.6,16,DDR5,4800,1024,14.0,1920 x 1200,,Intel,1.43,60Wh (Đầu tròn 65W (3 chân),16990000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14irh10-83k00008vn.html,data/cellphones/raw_htmls\lenovo_0.html,data/cellphones/detail_htmls\lenovo_0_specs.html
LENOVO Thinkpad E14 Gen 7 21t90021va,lenovo,Intel,Core 7,240,5.2,16,DDR5,5600,1024,14.0,1920 x 1200,60,Intel,1.34,"48Wh, 65W USB-C (3-pin)",24890000,https://cellphones.com.vn/laptop-lenovo-thinkpad-e14-gen-7-21t90021va.html,data/cellphones/raw_htmls\lenovo_5.html,data/cellphones/detail_htmls\lenovo_5_specs.html
LENOVO Ideapad Slim 5 14q8x9 83hl005avn,lenovo,Qualcomm,Snapdragon X,,3.0,16,LPDDR5X,8448,1024,14.0,1920 x 1200,,Qualcomm,1.48,"57Wh, 65W USB-C Slim (Wall-mount)",20990000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14q8x9-83hl005avn.html,data/cellphones/raw_htmls\lenovo_8.html,data/cellphones/detail_htmls\lenovo_8_specs.html
LENOVO Loq 15ahp10 83jg0047vn,lenovo,AMD,Ryzen7,250,5.1,16,DDR5,5600,1024,15.6,1920 x 1080,144,NVIDIA,2.4,"60Wh, 170W Slim Tip (3-pin)",32490000,https://cellphones.com.vn/laptop-lenovo-loq-15ahp10-83jg0047vn.html,data/cellphones/raw_htmls\lenovo_9.html,data/cellphones/detail_htmls\lenovo_9_specs.html
LENOVO Legion 7 16iax10 83ky001vvn,lenovo,Intel,Core Ultra 9,275,5.4,32,DDR5,5600,1024,16.0,2560 x 1600,240,NVIDIA,2.0,"84Wh, 245W Slim Tip (3-pin)",70990000,https://cellphones.com.vn/laptop-lenovo-legion-7-16iax10-83ky001vvn.html,data/cellphones/raw_htmls\lenovo_6.html,data/cellphones/detail_htmls\lenovo_6_specs.html
LENOVO Ideapad Slim 3 16irh10 83k20002vn,lenovo,Intel,Core I5,13420,4.6,16,DDR5,4800,1024,16.0,1920 x 1200,60,Intel,1.73,60Wh (Đầu tròn 65W (3 chân)),16990000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-16irh10-83k20002vn.html,data/cellphones/raw_htmls\lenovo_7.html,data/cellphones/detail_htmls\lenovo_7_specs.html
LENOVO Legion 5 15irx10 83ly00hrvn,lenovo,Intel,Core I7,13650,4.9,16,DDR5,4800,1024,15.3,1920 x 1200,165,NVIDIA,2.1,"80Wh, 245W Slim Tip (3-pin)",36990000,https://cellphones.com.vn/laptop-lenovo-legion-5-15irx10-83ly00hrvn.html,data/cellphones/raw_htmls\lenovo_10.html,data/cellphones/detail_htmls\lenovo_10_specs.html
LENOVO Loq 15arp9 83jc00lvvn,lenovo,AMD,Ryzen5,7235,4.2,16,DDR5,4800,1024,15.6,1920 x 1080,144,NVIDIA,2.38,"60Wh, 170W Slim Tip (3-pin)",23490000,https://cellphones.com.vn/laptop-lenovo-loq-15arp9-83jc00lvvn.html,data/cellphones/raw_htmls\lenovo_11.html,data/cellphones/detail_htmls\lenovo_11_specs.html
LENOVO Thinkpad L16 Gen 2 21sa000fva,lenovo,Intel,Core Ultra 5,225,4.8,16,DDR5,5600,2048,16.0,1920 x 1200,60,Intel,1.79,"46.5Wh, 65W USB-C (3-pin)",24090000,https://cellphones.com.vn/laptop-lenovo-thinkpad-l16-gen-2-21sa000fva.html,data/cellphones/raw_htmls\lenovo_12.html,data/cellphones/detail_htmls\lenovo_12_specs.html
LENOVO Ideapad Slim 5 14akp10 83hx001jvn RYZEN Ai 7,lenovo,AMD,Ryzen AI 7,350,5.0,32,DDR5,5600,1024,14.0,1920 x 1200,,AMD,1.39,60Wh (65W USB-C Slim (Wall-mount)),27990000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14akp10-83hx001jvn-ryzen-ai-7.html,data/cellphones/raw_htmls\lenovo_13.html,data/cellphones/detail_htmls\lenovo_13_specs.html
LENOVO Ideapad Slim 5 15arp10 83j3002svn,lenovo,AMD,Ryzen7,7735,4.75,32,LPDDR5X,6400,1024,15.1,2560 x 1600,165,AMD,1.49,70Wh (65W USB-C Slim (Gắn tường)),23490000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-15arp10-83j3002svn.html,data/cellphones/raw_htmls\lenovo_14.html,data/cellphones/detail_htmls\lenovo_14_specs.html
LENOVO Thinkpad E14 Gen 7 21t90022va,lenovo,Intel,Core 7,240,5.2,16,DDR5,5600,1024,14.0,1920 x 1200,60,Intel,1.34,"48Wh, 65W USB-C (3-pin)",25990000,https://cellphones.com.vn/laptop-lenovo-thinkpad-e14-gen-7-21t90022va.html,data/cellphones/raw_htmls\lenovo_15.html,data/cellphones/detail_htmls\lenovo_15_specs.html
LENOVO V15 G4 Iru 83cc0041vn,lenovo,Intel,Core I5,13420,4.6,16,DDR4,3200,1024,15.6,1920 x 1080,,Intel,1.65,"38Wh, 65W USB-C (3-pin)",14790000,https://cellphones.com.vn/laptop-lenovo-v15-g4-iru-83cc0041vn.html,data/cellphones/raw_htmls\lenovo_16.html,data/cellphones/detail_htmls\lenovo_16_specs.html
LENOVO Ideapad Slim 3 15irh10 83k1000gvn,lenovo,Intel,Core I5,13420,4.6,24,DDR5,4800,1024,15.3,1920 x 1200,60,Intel,1.63,60Wh (Đầu tròn 65W (3 chân)),17990000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15irh10-83k1000gvn.html,data/cellphones/raw_htmls\lenovo_17.html,data/cellphones/detail_htmls\lenovo_17_specs.html
LENOVO Ideapad Slim 5 15arp10 83j3001dvn,lenovo,AMD,Ryzen7,7735,4.75,16,LPDDR5X,6400,1024,15.1,2560 x 1600,165,AMD,1.49,"70Wh, 65W USB-C Slim (Wall-mount)",21090000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-15arp10-83j3001dvn.html,data/cellphones/raw_htmls\lenovo_18.html,data/cellphones/detail_htmls\lenovo_18_specs.html
LENOVO Thinkpad X1 Carbon Gen 13 Aura Edition 21nx0039vn,lenovo,Intel,Core Ultra 7,255,5.1,32,LPDDR5X,8400,2048,14.0,1920 x 1200,60,Intel,1.006,"57Wh, 65W USB-C Slim GaN (3-pin)",55890000,https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-13-aura-edition-21nx0039vn.html,data/cellphones/raw_htmls\lenovo_19.html,data/cellphones/detail_htmls\lenovo_19_specs.html
LENOVO Thinkpad L16 Gen 2 21sa000gva,lenovo,Intel,Core Ultra 5,225,4.8,16,DDR5,5600,1024,16.0,1920 x 1200,60,Intel,1.79,"46.5Wh, 65W USB-C (3-pin)",25190000,https://cellphones.com.vn/laptop-lenovo-thinkpad-l16-gen-2-21sa000gva.html,data/cellphones/raw_htmls\lenovo_20.html,data/cellphones/detail_htmls\lenovo_20_specs.html
LENOVO Thinkpad E16 Gen 3 21sr002nvn,lenovo,Intel,Core Ultra 5,225,4.9,16,DDR5,5600,512,16.0,1920 x 1200,60,Intel,1.63,"48Wh, 65W USB-C (3-pin)",25390000,https://cellphones.com.vn/laptop-lenovo-thinkpad-e16-gen-3-21sr002nvn.html,data/cellphones/raw_htmls\lenovo_21.html,data/cellphones/detail_htmls\lenovo_21_specs.html
LENOVO V14 G4 Iru 83a000fnvn,lenovo,Intel,Core I5,13420,4.6,16,DDR4,3200,1024,14.0,1920 x 1080,,Intel,1.43,"38Wh, 65W USB-C (3-pin)",14590000,https://cellphones.com.vn/laptop-lenovo-v14-g4-iru-83a000fnvn.html,data/cellphones/raw_htmls\lenovo_23.html,data/cellphones/detail_htmls\lenovo_23_specs.html
LENOVO Legion Pro 5 16iax10 83f3002gvn,lenovo,Intel,Core Ultra 9,275,5.4,32,DDR5,5600,1024,16.0,2560 x 1600,165,NVIDIA,2.43,"80Wh, 245W Slim Tip (3-pin)",59990000,https://cellphones.com.vn/laptop-lenovo-legion-pro-5-16iax10-83f3002gvn.html,data/cellphones/raw_htmls\lenovo_25.html,data/cellphones/detail_htmls\lenovo_25_specs.html
LENOVO Yoga Pro 7 14iah10 83kf002bvn,lenovo,Intel,Core Ultra 9,285,5.4,32,LPDDR5X,8533,1024,14.5,3000 x 1876,120,Intel,1.54,"84Wh, 100W USB-C Slim (3-pin)",39990000,https://cellphones.com.vn/laptop-lenovo-yoga-pro-7-14iah10-83kf002bvn.html,data/cellphones/raw_htmls\lenovo_22.html,data/cellphones/detail_htmls\lenovo_22_specs.html
LENOVO Yoga Slim 7 14ill10 83jx0086vn,lenovo,Intel,Core Ultra 5,226,4.5,16,LPDDR5X,8533,1024,14.0,2880 x 1800,120,Intel,1.19,"70Wh, 65W USB-C Slim (2-pin, Wall-mount)",29490000,https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-14ill10-83jx0086vn.html,data/cellphones/raw_htmls\lenovo_24.html,data/cellphones/detail_htmls\lenovo_24_specs.html
LENOVO Ideapad Slim 3 14arp10 83k6000avn,lenovo,AMD,Ryzen5,7533,4.45,16,DDR5,4800,1024,14.0,1920 x 1200,,AMD,1.43,"60Wh, 65W Round Tip (3-pin)",15990000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14arp10-83k6000avn.html,data/cellphones/raw_htmls\lenovo_26.html,data/cellphones/detail_htmls\lenovo_26_specs.html
LENOVO V14 G3 Iap 82ts00ayvn,lenovo,Intel,Core I5,1235,4.4,16,DDR4,3200,256,14.0,1920 x 1080,,Intel,1.43,"38Wh, 65W Round Tip (3-pin)",13990000,https://cellphones.com.vn/laptop-lenovo-v14-g3-iap-82ts00ayvn.html,data/cellphones/raw_htmls\lenovo_27.html,data/cellphones/detail_htmls\lenovo_27_specs.html
LENOVO Thinkbook 14 G8 Irl 21sg007rvn,lenovo,Intel,Core 5,210,4.8,16,DDR5,5600,1024,14.0,1920 x 1200,60,Intel,1.36,"45Wh, 65W USB-C (3-pin)",22990000,https://cellphones.com.vn/laptop-lenovo-thinkbook-14-g8-irl-21sg007rvn.html,data/cellphones/raw_htmls\lenovo_29.html,data/cellphones/detail_htmls\lenovo_29_specs.html
LENOVO Ideapad Slim 3 14irh10 83k00009vn,lenovo,Intel,Core I7,13620,4.9,24,DDR5,4800,1024,14.0,1920 x 1200,,Intel,1.43,60Wh (Đầu tròn 65W (3 chân),20990000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14irh10-83k00009vn.html,data/cellphones/raw_htmls\lenovo_30.html,data/cellphones/detail_htmls\lenovo_30_specs.html
LENOVO Ideapad Slim 3 15irh10 83k1000jvn,lenovo,Intel,Core I7,13620,4.9,16,DDR5,4800,1024,15.3,1920 x 1200,60,Intel,1.63,60Wh (Đầu tròn 65W (3 chân)),19990000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15irh10-83k1000jvn.html,data/cellphones/raw_htmls\lenovo_28.html,data/cellphones/detail_htmls\lenovo_28_specs.html
LENOVO Legion 5 15irx10 83ly00hwvn,lenovo,Intel,Core I7,14700,5.5,16,DDR5,5600,1024,15.1,2560 x 1600,165,NVIDIA,1.9,"80Wh, 245W Slim Tip (3-pin)",43990000,https://cellphones.com.vn/laptop-lenovo-legion-5-15irx10-83ly00hwvn.html,data/cellphones/raw_htmls\lenovo_31.html,data/cellphones/detail_htmls\lenovo_31_specs.html
LENOVO Thinkbook 16 G8 Irl 21sh0093va,lenovo,Intel,Core 5,210,4.8,16,DDR5,5600,2048,16.0,1920 x 1200,60,Intel,1.7,"45Wh, 65W USB-C (3-pin)",20690000,https://cellphones.com.vn/laptop-lenovo-thinkbook-16-g8-irl-21sh0093va.html,data/cellphones/raw_htmls\lenovo_32.html,data/cellphones/detail_htmls\lenovo_32_specs.html
LENOVO Thinkpad X9 14 Gen 1 21qa006lvn,lenovo,Intel,Core Ultra 7,258,4.8,32,LPDDR5X,8533,1024,14.0,2880 x 1800,120,Intel,1.27,55Wh (65W USB-C Slim GaN (3 chân)),55990000,https://cellphones.com.vn/laptop-lenovo-thinkpad-x9-14-gen-1-21qa006lvn.html,data/cellphones/raw_htmls\lenovo_33.html,data/cellphones/detail_htmls\lenovo_33_specs.html
LENOVO Thinkpad E16 Gen 3 21sr002gva,lenovo,Intel,Core Ultra 5,225,4.9,16,DDR5,5600,512,16.0,1920 x 1200,60,Intel,1.63,"48Wh, 65W USB-C (3-pin)",24190000,https://cellphones.com.vn/laptop-lenovo-thinkpad-e16-gen-3-21sr002gva.html,data/cellphones/raw_htmls\lenovo_34.html,data/cellphones/detail_htmls\lenovo_34_specs.html
LENOVO Yoga Slim 7 14imh9 83cv00ajvn,lenovo,Intel,Core Ultra 7,155,4.8,32,LPDDR5X,7467,1024,14.0,1920 x 1200,60,Intel,1.39,65Wh (65W USB-C Slim (Wall-mount)),29490000,https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-14imh9-83cv00ajvn.html,data/cellphones/raw_htmls\lenovo_35.html,data/cellphones/detail_htmls\lenovo_35_specs.html
LENOVO Thinkbook 16 G8 Irl 21sh0094va,lenovo,Intel,Core 5,210,4.8,16,DDR5,5600,1024,16.0,1920 x 1200,60,Intel,1.7,"45Wh, 65W USB-C (3-pin)",21190000,https://cellphones.com.vn/laptop-lenovo-thinkbook-16-g8-irl-21sh0094va.html,data/cellphones/raw_htmls\lenovo_36.html,data/cellphones/detail_htmls\lenovo_36_specs.html
LENOVO Ideapad Slim 3 14irh10 83k0000avn,lenovo,Intel,Core I5,13420,4.6,24,DDR5,4800,1024,14.0,1920 x 1200,,Intel,1.43,60Wh (Đầu tròn 65W (3 chân)),17990000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14irh10-83k0000avn.html,data/cellphones/raw_htmls\lenovo_37.html,data/cellphones/detail_htmls\lenovo_37_specs.html
LENOVO Thinkbook 14 G8 Irl 21sg007tvn,lenovo,Intel,Core 7,240,5.2,16,DDR5,5600,2048,14.0,1920 x 1200,60,Intel,1.36,"45Wh, 65W USB-C (3-pin)",24290000,https://cellphones.com.vn/laptop-lenovo-thinkbook-14-g8-irl-21sg007tvn.html,data/cellphones/raw_htmls\lenovo_38.html,data/cellphones/detail_htmls\lenovo_38_specs.html
LENOVO Thinkpad X1 Carbon Gen 13 Aura Edition 21nx003bvn,lenovo,Intel,Core Ultra 7,255,5.1,32,LPDDR5X,8400,1024,14.0,2880 x 1800,120,Intel,1.006,"57Wh, 65W USB-C Slim GaN (3-pin)",61990000,https://cellphones.com.vn/laptop-lenovo-thinkpad-x1-carbon-gen-13-aura-edition-21nx003bvn.html,data/cellphones/raw_htmls\lenovo_39.html,data/cellphones/detail_htmls\lenovo_39_specs.html
LENOVO Ideapad Slim 3 15abr8 82xm00mcvn,lenovo,AMD,Ryzen7,5825,4.5,16,DDR4,3200,1024,15.6,1920 x 1080,,AMD,1.62,47Wh (Đầu tròn 65W (3 chân)),16190000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15abr8-82xm00mcvn.html,data/cellphones/raw_htmls\lenovo_41.html,data/cellphones/detail_htmls\lenovo_41_specs.html
LENOVO Ideapad Flex 5 14abr8 82xx00fvvn,lenovo,AMD,Ryzen5,5625,4.3,16,LPDDR4X,4266,1024,14.0,1920 x 1200,60,AMD,1.55,52.5Wh (65W Round Tip (3-pin)),16990000,https://cellphones.com.vn/laptop-lenovo-ideapad-flex-5-14abr8-82xx00fvvn.html,data/cellphones/raw_htmls\lenovo_40.html,data/cellphones/detail_htmls\lenovo_40_specs.html
LENOVO Legion 5 15ahp10 83m00030vn,lenovo,AMD,Ryzen7,260,5.1,24,DDR5,5600,1024,15.1,2560 x 1600,165,NVIDIA,1.9,"80Wh, 245W Slim Tip (3-pin)",43990000,https://cellphones.com.vn/laptop-lenovo-legion-5-15ahp10-83m00030vn.html,data/cellphones/raw_htmls\lenovo_42.html,data/cellphones/detail_htmls\lenovo_42_specs.html
LENOVO Ideadpad Slim 3 14irh10 83k00007vn,lenovo,Intel,Core I7,13620,4.9,16,DDR5,4800,1024,14.0,1920 x 1200,,Intel,1.43,60Wh (Đầu tròn 65W (3 chân)),19990000,https://cellphones.com.vn/laptop-lenovo-ideadpad-slim-3-14irh10-83k00007vn.html,data/cellphones/raw_htmls\lenovo_43.html,data/cellphones/detail_htmls\lenovo_43_specs.html
LENOVO Ideapad Slim 5 14q8x9 83hl000kvn,lenovo,Qualcomm,Snapdragon X Lus,,3.4,16,LPDDR5X,8448,1024,14.0,1920 x 1200,,Qualcomm,1.48,57Wh,24990000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14q8x9-83hl000kvn.html,data/cellphones/raw_htmls\lenovo_44.html,data/cellphones/detail_htmls\lenovo_44_specs.html
LENOVO Ideapad Slim 3 15irh10 83k1002nvn,lenovo,Intel,Core I5,13420,4.6,24,DDR5,4800,1024,15.1,2560 x 1600,165,Intel,1.49,60Wh Đầu tròn 65W (3 chân),21490000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15irh10-83k1002nvn.html,data/cellphones/raw_htmls\lenovo_48.html,data/cellphones/detail_htmls\lenovo_48_specs.html
LENOVO Ideapad Slim 3 15q8x10 83n3002pvn,lenovo,Qualcomm,Snapdragon X,,3.0,16,LPDDR5X,8448,1024,15.3,1920 x 1200,,Qualcomm,1.55,"60Wh, 65W Round Tip (3-pin)",17990000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15q8x10-83n3002pvn.html,data/cellphones/raw_htmls\lenovo_45.html,data/cellphones/detail_htmls\lenovo_45_specs.html
LENOVO Thinkbook 16 G8 Irl 21sh0099vn,lenovo,Intel,Core 7,240,5.2,16,DDR5,5600,2048,16.0,1920 x 1200,60,Intel,1.7,"45Wh, 65W USB-C (3-pin)",24890000,https://cellphones.com.vn/laptop-lenovo-thinkbook-16-g8-irl-21sh0099vn.html,data/cellphones/raw_htmls\lenovo_47.html,data/cellphones/detail_htmls\lenovo_47_specs.html
LENOVO Ideapad Slim 3 14irh10 83k0000bvn,lenovo,Intel,Core I5,13420,4.6,16,DDR5,4800,512,14.0,1920 x 1200,60,Intel,1.33,Đầu tròn 65W (3 chân),19490000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-14irh10-83k0000bvn.html,data/cellphones/raw_htmls\lenovo_46.html,data/cellphones/detail_htmls\lenovo_46_specs.html
LENOVO Thinkpad E14 Gen 7 21sx002yvn,lenovo,Intel,Core Ultra 7,255,5.1,16,DDR5,5600,512,14.0,1920 x 1200,60,Intel,1.34,"48Wh, 65W USB-C (3-pin)",29690000,https://cellphones.com.vn/laptop-lenovo-thinkpad-e14-gen-7-21sx002yvn.html,data/cellphones/raw_htmls\lenovo_49.html,data/cellphones/detail_htmls\lenovo_49_specs.html
LENOVO Legion 5 15irx10 83ly00hqvn,lenovo,Intel,Core I7,13650,4.9,16,DDR5,4800,1024,15.3,1920 x 1200,165,NVIDIA,2.1,"80Wh, 245W Slim Tip (3-pin)",39990000,https://cellphones.com.vn/laptop-lenovo-legion-5-15irx10-83ly00hqvn.html,data/cellphones/raw_htmls\lenovo_53.html,data/cellphones/detail_htmls\lenovo_53_specs.html
LENOVO Legion 5 15irx10 83ly004gvn,lenovo,Intel,Core I7,14700,5.5,24,DDR5,4800,1024,15.1,2560 x 1600,165,NVIDIA,1.9,"80Wh, 245W Slim Tip (3-pin)",51490000,https://cellphones.com.vn/laptop-lenovo-legion-5-15irx10-83ly004gvn.html,data/cellphones/raw_htmls\lenovo_52.html,data/cellphones/detail_htmls\lenovo_52_specs.html
LENOVO Thinkbook 14 G8 Irl 21sg007svn,lenovo,Intel,Core 5,210,4.8,16,DDR5,5600,2048,14.0,1920 x 1200,60,Intel,1.36,"45Wh, 65W USB-C (3-pin)",21990000,https://cellphones.com.vn/laptop-lenovo-thinkbook-14-g8-irl-21sg007svn.html,data/cellphones/raw_htmls\lenovo_50.html,data/cellphones/detail_htmls\lenovo_50_specs.html
LENOVO V15 G4 Iru 83a100pmvn,lenovo,Intel,Core I5,13420,4.6,16,DDR4,3200,1024,15.6,1920 x 1080,,Intel,1.65,"38Wh, 65W Round Tip (3-pin)",15990000,https://cellphones.com.vn/laptop-lenovo-v15-g4-iru-83a100pmvn.html,data/cellphones/raw_htmls\lenovo_51.html,data/cellphones/detail_htmls\lenovo_51_specs.html
LENOVO Thinkpad X9 15 Gen 1 Aura Edition 21q60052vn,lenovo,Intel,Core Ultra 5,228,4.5,32,LPDDR5X,8533,1024,15.3,2880 x 1800,120,Intel,1.4,"80Wh, 65W USB-C Slim GaN (3-pin)",50490000,https://cellphones.com.vn/laptop-lenovo-thinkpad-x9-15-gen-1-aura-edition-21q60052vn.html,data/cellphones/raw_htmls\lenovo_54.html,data/cellphones/detail_htmls\lenovo_54_specs.html
LENOVO Ideapad Flex 5 14abr8 82xx00fwvn,lenovo,AMD,Ryzen7,5825,4.5,16,LPDDR4X,4266,1024,14.0,1920 x 1200,60,AMD,1.55,52.5Wh (65W Round Tip (3-pin)),18990000,https://cellphones.com.vn/laptop-lenovo-ideapad-flex-5-14abr8-82xx00fwvn.html,data/cellphones/raw_htmls\lenovo_55.html,data/cellphones/detail_htmls\lenovo_55_specs.html
LENOVO Ideapad Slim 3 16irh10 83k20001vn,lenovo,Intel,Core I7,13620,4.9,16,DDR5,4800,1024,16.0,1920 x 1200,60,Intel,1.73,60Wh Đầu tròn 65W (3 chân),19990000,https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-16irh10-83k20001vn.html,data/cellphones/raw_htmls\lenovo_57.html,data/cellphones/detail_htmls\lenovo_57_specs.html
