Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,Weight (kg),Battery,Price (VND),url,saved_path,detail_specs_html_path
ASUS Vivobook 14 A1407ca Ly008ws,Asus,Intel,Core Ultra 5,225,4.9,16.0,DDR5,,512,14.0,1920 x 1200,60,Intel,1.46,"42WHrs, 3S1P, 3-cell Li-ion",22490000,https://www.anphatpc.com.vn/laptop-asus-vivobook-14-a1407ca-ly008ws.html,data/anphat/raw_htmls\asus_71.html,data/anphat/detail_htmls\asus_71_specs.html
ASUS Gaming Rog Zephyrus G16 Gu605cr Qr107w,Asus,Intel,Core Ultra 9,285,5.4,32.0,LPDDR5X,,1024,16.0,2560 x 1600,,NVIDIA,1.95,"4-cell, 90WHrs",76590000,https://www.anphatpc.com.vn/laptop-asus-gaming-rog-zephyrus-g16-gu605cr-qr107w.html,data/anphat/raw_htmls\asus_72.html,data/anphat/detail_htmls\asus_72_specs.html
ASUS Vivobook Go 14 E1404fa Nk177w,Asus,AMD,Ryzen 5,7520,4.3,16.0,LPDDR5,,512,14.0,FHD,60,AMD,1.38,3 cell 42WHrs,14490000,https://www.anphatpc.com.vn/laptop-asus-vivobook-go-14-e1404fa-nk177w.html,data/anphat/raw_htmls\asus_73.html,data/anphat/detail_htmls\asus_73_specs.html
ASUS Vivobook X1404va Nk394w,Asus,Intel,Core i3,1315,4.5,8.0,DDR4,3200,512,14.0,1920 x 1080,,Intel,1.4,"42WHrs, 3S1P, 3-cell Li-ion",12460000,https://www.anphatpc.com.vn/laptop-asus-vivobook-x1404va-nk394w.html,data/anphat/raw_htmls\asus_74.html,data/anphat/detail_htmls\asus_74_specs.html
ASUS Vivobook S 14 S3407va Ly046w,Asus,Intel,Core i5,13420,4.6,8.0,DDR5,,512,14.0,1920 x 1200,60,Intel,1.39,"70WHrs, 4S1P, 4-cell Li-ion",18999000,https://www.anphatpc.com.vn/laptop-asus-vivobook-s-14-s3407va-ly046w.html,data/anphat/raw_htmls\asus_76.html,data/anphat/detail_htmls\asus_76_specs.html
ASUS Rog Strix Scar 18 G835lw Sa193w,Asus,Intel,Core Ultra 9,275,5.4,32.0,DDR5,5600,1024,18.0,2560 x 1600,,NVIDIA,3.3,"90WHrs, 4S1P, 4-cell Li-ion",88390000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-18-g835lw-sa193w.html,data/anphat/raw_htmls\asus_79.html,data/anphat/detail_htmls\asus_79_specs.html
ASUS Rog Zephyrus G14 Ga403wr Qs156ws,Asus,AMD,Ryzen AI 9,370,5.1,32.0,LPDDR5X,8000,1024,14.0,2880 x 1800,120,NVIDIA,1.57,"73WHrs, 4S1P, 4-cell Li-ion",71660000,https://www.anphatpc.com.vn/laptop-asus-rog-zephyrus-g14-ga403wr-qs156ws.html,data/anphat/raw_htmls\asus_81.html,data/anphat/detail_htmls\asus_81_specs.html
ASUS Zenbook S 16 Um5606ka Rk113ws,Asus,AMD,Ryzen AI 7,350,5.0,24.0,LPDDR5,,1024,16.0,2880 x 1800,120,AMD,1.5,"78WHrs, 2S2P, 4-cell Li-ion",42990000,https://www.anphatpc.com.vn/laptop-asus-zenbook-s-16-um5606ka-rk113ws.html,data/anphat/raw_htmls\asus_82.html,data/anphat/detail_htmls\asus_82_specs.html
ASUS Zenbook S 14 Oled Ux5406sa Pv140ws,Asus,Intel,Core Ultra 7,258,4.8,32.0,LPDDR5X,,1024,14.0,2880 x 1800,120,Intel,1.2,"72WHrs, 2S2P, 4-cell Li-ion",44990000,https://www.anphatpc.com.vn/laptop-asus-zenbook-s-14-oled-ux5406sa-pv140ws.html,data/anphat/raw_htmls\asus_83.html,data/anphat/detail_htmls\asus_83_specs.html
ASUS Zenbook S 16 Um5606ka Rk127ws,Asus,AMD,Ryzen AI 7,350,5.0,24.0,LPDDR5,,1024,16.0,2880 x 1800,120,AMD,1.5,"78WHrs, 2S2P, 4-cell Li-ion",38990000,https://www.anphatpc.com.vn/laptop-asus-zenbook-s-16-um5606ka-rk127ws.html,data/anphat/raw_htmls\asus_84.html,data/anphat/detail_htmls\asus_84_specs.html
ASUS Vivobook 15 A1505v L1688w,Asus,Intel,Core i7,13620,4.9,16.0,DDR4,,512,15.6,1920 x 1080,60,Intel,1.7,"3-cell, 50WHrs",20990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15-a1505v-l1688w.html,data/anphat/raw_htmls\asus_86.html,data/anphat/detail_htmls\asus_86_specs.html
ASUS Vivobook S 16 Oled M5606ka Ri016ws,Asus,AMD,Ryzen AI 7,350,5.0,24.0,LPDDR5X,,512,16.0,2880 x 1800,120,AMD,1.5,"75 WHrs, 4-cell",30990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-s-16-oled-m5606ka-ri016ws.html,data/anphat/raw_htmls\asus_85.html,data/anphat/detail_htmls\asus_85_specs.html
ASUS Rog Strix G18 G815jpr S9057w,Asus,Intel,Core i9,14900,,32.0,DDR5,5600,1024,18.0,2560 x 1600,240,NVIDIA,3.2,"90WHrs, 4S1P, 4-cell Li-ion",55999000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g18-g815jpr-s9057w.html,data/anphat/raw_htmls\asus_87.html,data/anphat/detail_htmls\asus_87_specs.html
ASUS Rog Strix Scar 18 G835lw Sa172w,Asus,Intel,Core Ultra 9,275,5.4,64.0,DDR5,5600,2048,18.0,2560 x 1600,,NVIDIA,3.3,"90WHrs, 4S1P, 4-cell Li-ion",121990000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-18-g835lw-sa172w.html,data/anphat/raw_htmls\asus_88.html,data/anphat/detail_htmls\asus_88_specs.html
ASUS Rog Strix Scar 16 G635lx Rw179w,Asus,Intel,Core Ultra 9,275,5.4,64.0,DDR5,5600,2048,16.0,2560 x 1600,,NVIDIA,2.8,"90WHrs, 4S1P, 4-cell Li-ion",141990000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-16-g635lx-rw179w.html,data/anphat/raw_htmls\asus_89.html,data/anphat/detail_htmls\asus_89_specs.html
ASUS Rog Strix Scar 16 G635lx Rw192w,Asus,Intel,Core Ultra 9,275,5.4,32.0,DDR5,5600,2048,16.0,2560 x 1600,240,NVIDIA,2.8,"90WHrs, 4S1P, 4-cell Li-ion",123790000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-16-g635lx-rw192w.html,data/anphat/raw_htmls\asus_91.html,data/anphat/detail_htmls\asus_91_specs.html
ASUS Rog Strix G615jhr S5069w,Asus,Intel,Core i7,14650,5.2,32.0,DDR5,5600,1024,16.0,2560 x 1600,240,NVIDIA,2.73,"4-cell, 90WHrs",44990000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g615jhr-s5069w.html,data/anphat/raw_htmls\asus_93.html,data/anphat/detail_htmls\asus_93_specs.html
ASUS Vivobook 16 K3607vu Rp280w,Asus,Intel,Core 5,210,4.8,16.0,DDR5,,512,16.0,1920 x 1200,144,NVIDIA,1.95,"63WHrs, 3S1P, 3-cell Li-ion",25490000,https://www.anphatpc.com.vn/laptop-asus-vivobook-16-k3607vu-rp280w.html,data/anphat/raw_htmls\asus_94.html,data/anphat/detail_htmls\asus_94_specs.html
ASUS Expertbook P1403cva I308 50w,Asus,Intel,Core i3,1315,4.5,8.0,DDR5,,512,14.0,1920 x 1080,,Intel,1.4,3-cell 50WHrs,11990000,https://www.anphatpc.com.vn/laptop-asus-expertbook-p1403cva-i308-50w.html,data/anphat/raw_htmls\asus_95.html,data/anphat/detail_htmls\asus_95_specs.html
ASUS Expertbook P1503cva I308 50w,Asus,Intel,Core i3,1315,4.5,8.0,DDR5,,512,15.6,1920 x 1080,,Intel,1.62,3-cell 50WHrs,13999000,https://www.anphatpc.com.vn/laptop-asus-expertbook-p1503cva-i308-50w.html,data/anphat/raw_htmls\asus_96.html,data/anphat/detail_htmls\asus_96_specs.html
ASUS Expertbook P1403cva I516 63ws,Asus,Intel,Core i5,13420,4.6,16.0,DDR5,,1024,14.0,1920 x 1080,,Intel,1.45,3-cell 63WHrs,16590000,https://www.anphatpc.com.vn/laptop-asus-expertbook-p1403cva-i516-63ws.html,data/anphat/raw_htmls\asus_97.html,data/anphat/detail_htmls\asus_97_specs.html
ASUS Vivobook 16 K3607vj Rp106w,Asus,Intel,Core 7,240,5.2,16.0,DDR5,,512,16.0,1920 x 1200,144,NVIDIA,1.95,"63WHrs, 3S1P, 3-cell Li-ion",24490000,https://www.anphatpc.com.vn/laptop-asus-vivobook-16-k3607vj-rp106w.html,data/anphat/raw_htmls\asus_100.html,data/anphat/detail_htmls\asus_100_specs.html
ASUS Vivobook Go 15 E1504ga Bq1141w,Asus,Intel,Core i3,,3.8,8.0,DDR4,,,15.6,1920 x 1080,60,Intel,1.63,"42WHrs, 3S1P, 3-cell Li-ion",9990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-go-15-e1504ga-bq1141w.html,data/anphat/raw_htmls\asus_101.html,data/anphat/detail_htmls\asus_101_specs.html
ASUS Rog Strix Scar 18 G835lr Sa130w,Asus,Intel,Core Ultra 9,275,5.4,32.0,DDR5,5600,1024,18.0,2560 x 1600,,NVIDIA,3.3,"90WHrs, 4S1P, 4-cell Li-ion",69990000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-scar-18-g835lr-sa130w.html,data/anphat/raw_htmls\asus_103.html,data/anphat/detail_htmls\asus_103_specs.html
ASUS Vivobook 15 Oled A1505va Ma505w,Asus,Intel,Core  I5,13420,4.6,16.0,DDR4,3200,512,15.6,2880 x 1620,120,Intel,1.7,"3-cell, 50WHrs",19690000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15-oled-a1505va-ma505w.html,data/anphat/raw_htmls\asus_104.html,data/anphat/detail_htmls\asus_104_specs.html
ASUS Vivobook 15 Oled A1505va Ma468w,Asus,Intel,Core i5,13500,4.7,8.0,DDR4,3200,512,15.6,2880 x 1800,120,Intel,1.7,"3-cell, 50WHrs",20990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15-oled-a1505va-ma468w.html,data/anphat/raw_htmls\asus_106.html,data/anphat/detail_htmls\asus_106_specs.html
ASUS Gaming Rog Zephyrus G16 Gu605cx Qr083w,Asus,Intel,Core Ultra 9,285,5.4,64.0,LPDDR5X,7467,2048,16.0,2560 x 1600,240,NVIDIA,1.95,"4-cell, 90WHrs",131990000,https://www.anphatpc.com.vn/laptop-asus-gaming-rog-zephyrus-g16-gu605cx-qr083w.html,data/anphat/raw_htmls\asus_108.html,data/anphat/detail_htmls\asus_108_specs.html
ASUS Rog Strix G18 G815lw S9164w,Asus,Intel,Core Ultra 9,275,2.7,32.0,DDR5,5600,1024,18.0,2560 x 1600,240,NVIDIA,3.2,"90WHrs, 4S1P, 4-cell Li-ion",78490000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g18-g815lw-s9164w.html,data/anphat/raw_htmls\asus_109.html,data/anphat/detail_htmls\asus_109_specs.html
ASUS Rog Strix G16 G615lw S5135w,Asus,Intel,Core Ultra 9,275,5.4,32.0,DDR5,5600,1024,16.0,2560 x 1600,240,NVIDIA,2.65,"4-cell, 90WHrs",73630000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g16-g615lw-s5135w.html,data/anphat/raw_htmls\asus_110.html,data/anphat/detail_htmls\asus_110_specs.html
ASUS Zenbook 14 Um3406ka Pp555ws,Asus,AMD,RYZEN AI 7,350,2.0,32.0,LPDDR5X,,512,14.0,2880 x 1800,120,AMD,1.2,"75 WHrs, 4-cell",31990000,https://www.anphatpc.com.vn/laptop-asus-zenbook-14-um3406ka-pp555ws.html,data/anphat/raw_htmls\asus_111.html,data/anphat/detail_htmls\asus_111_specs.html
ASUS Vivobook 14 Oled A1405va Km257w,Asus,Intel,Core  i5,13500,4.7,16.0,DDR4,,512,14.0,2880 x 1800,90,NVIDIA,1.6,3 cell /50WHrs,20990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-14-oled-a1405va-km257w.html,data/anphat/raw_htmls\asus_112.html,data/anphat/detail_htmls\asus_112_specs.html
ASUS Expertbook P5 P5405csa Nz0017w,Asus,Intel,Core Ultra 7,258,1.8,32.0,LPDDR5X,,1024,14.0,2560 x 1600,144,Intel,1.27,"63WHrs, 3S1P, 3-cell Li-ion",30990000,https://www.anphatpc.com.vn/laptop-asus-expertbook-p5-p5405csa-nz0017w.html,data/anphat/raw_htmls\asus_114.html,data/anphat/detail_htmls\asus_114_specs.html
ASUS Vivobook 15 X1504za Nj1039w,Asus,Intel,,1255,4.4,16.0,DDR4,,512,15.6,1920 x 1080,60,Intel,1.7,"3-cell, 42WHrs",17690000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15-x1504za-nj1039w.html,data/anphat/raw_htmls\asus_113.html,data/anphat/detail_htmls\asus_113_specs.html
ASUS Rog Strix G16 G615lr S5238w,Asus,Intel,Core Ultra 7,255,5.2,32.0,DDR5,5600,1024,16.0,2560 x 1600,240,NVIDIA,2.65,"4-cell, 90WHrs",57920000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g16-g615lr-s5238w.html,data/anphat/raw_htmls\asus_118.html,data/anphat/detail_htmls\asus_118_specs.html
ASUS Gaming Rog Zephyrus G14 Ga403wr Qs103ws,Asus,AMD,Ryzen AI 9,370,5.1,32.0,LPDDR5X,8000,1024,14.0,2880 x 1800,,NVIDIA,1.5,"73WHrs, 4S1P, 4-cell Li-ion",77990000,https://www.anphatpc.com.vn/laptop-asus-gaming-rog-zephyrus-g14-ga403wr-qs103ws.html,data/anphat/raw_htmls\asus_119.html,data/anphat/detail_htmls\asus_119_specs.html
ASUS Vivobook 15 Oled A1505va Ma492w,Asus,Intel,Core  i7,13700,5.0,16.0,DDR4,3200,512,15.6,2880 x 1620,120,Intel,1.7,"3-cell, 50WHrs",22990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15-oled-a1505va-ma492w.html,data/anphat/raw_htmls\asus_120.html,data/anphat/detail_htmls\asus_120_specs.html
ASUS Gaming Rog Zephyrus G16 Gu605mv Qr196ws,Asus,Intel,Core Ultra 9,185,,16.0,LPDDR5X,7467,1024,16.0,2560 x 1600,240,NVIDIA,1.85,"4-cell, 90WHrs",69900000,https://www.anphatpc.com.vn/laptop-asus-gaming-rog-zephyrus-g16-gu605mv-qr196ws.html,data/anphat/raw_htmls\asus_124.html,data/anphat/detail_htmls\asus_124_specs.html
ASUS Gaming Rog Zephyrus G16 Gu603vu N4019w,Asus,Intel,Core i7,13620,4.9,16.0,DDR4,,512,16.0,2560 x 1600,240,NVIDIA,2.0,"4-cell, 90WHrs",44990000,https://www.anphatpc.com.vn/laptop-asus-gaming-rog-zephyrus-g16-gu603vu-n4019w.html,data/anphat/raw_htmls\asus_123.html,data/anphat/detail_htmls\asus_123_specs.html
ASUS Gaming Rog Zephyrus G16 Gu603vv N4022w,Asus,Intel,Core i7,13620,4.9,16.0,DDR4,,512,16.0,2560 x 1600,240,NVIDIA,2.0,"4-cell, 90WHrs",47990000,https://www.anphatpc.com.vn/laptop-asus-gaming-rog-zephyrus-g16-gu603vv-n4022w.html,data/anphat/raw_htmls\asus_125.html,data/anphat/detail_htmls\asus_125_specs.html
ASUS Gaming Rog Zephyrus G16 Gu605mi Qr116w INTEL Ultra 9,Asus,Intel,Ultra 9,185,,16.0,LPDDR5X,7467,1024,16.0,2560 x 1600,,NVIDIA,1.85,"4-cell, 90WHrs",79900000,https://www.anphatpc.com.vn/laptop-asus-gaming-rog-zephyrus-g16-gu605mi-qr116w-intel-ultra-9.html,data/anphat/raw_htmls\asus_126.html,data/anphat/detail_htmls\asus_126_specs.html
ASUS Zenbook S 13 Oled Ux5304ma Nq117w,Asus,Intel,Core Ultra 7,155,4.8,32.0,LPDDR5X,,1024,13.3,2880 x 1800,60,Intel,1.0,"63WHrs, 2S2P, 4-cell Li-ion",44590000,https://www.anphatpc.com.vn/laptop-asus-zenbook-s-13-oled-ux5304ma-nq117w.html,data/anphat/raw_htmls\asus_127.html,data/anphat/detail_htmls\asus_127_specs.html
ASUS Gaming Vivobook K3605zu Rp296w,Asus,Intel,Core i5,12500,4.5,16.0,DDR4,,512,16.0,1920 x 1200,144,NVIDIA,1.8,"70WHrs, 3S1P, 3-cell Li-ion",25030000,https://www.anphatpc.com.vn/laptop-asus-gaming-vivobook-k3605zu-rp296w.html,data/anphat/raw_htmls\asus_128.html,data/anphat/detail_htmls\asus_128_specs.html
ASUS Vivobook 14 Oled A1405va Km095w,Asus,Intel,Core  i5,13500,4.7,16.0,DDR4,,512,14.0,2880 x 1800,90,NVIDIA,1.6,3 cell /50WHrs,21990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-14-oled-a1405va-km095w.html,data/anphat/raw_htmls\asus_130.html,data/anphat/detail_htmls\asus_130_specs.html
ASUS Vivobook S 15 S5507qa Ma090ws,Asus,Qualcomm,Snapdragon X Elite,100,3.4,32.0,LPDDR5X,,1024,15.6,2880 x 1620,120,Qualcomm,1.42,"70WHrs, 3S1P, 3-cell Li-ion",35990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-s-15-s5507qa-ma090ws.html,data/anphat/raw_htmls\asus_132.html,data/anphat/detail_htmls\asus_132_specs.html
ASUS Tuf Gaming A15 Fa506nfr Hn006w,Asus,AMD,Ryzen 7,7435,4.5,16.0,DDR5,4800,512,15.6,1920 x 1080,144,NVIDIA,2.3,3-cell 48WHrs,21990000,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-a15-fa506nfr-hn006w.html,data/anphat/raw_htmls\asus_133.html,data/anphat/detail_htmls\asus_133_specs.html
ASUS Vivobook 15 X1504va Nj1969w,Asus,Intel,Core i5,1334,4.6,8.0,DDR4,,512,15.6,1920 x 1080,60,Intel,1.7,"3-cell, 42WHrs",15990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15-x1504va-nj1969w.html,data/anphat/raw_htmls\asus_134.html,data/anphat/detail_htmls\asus_134_specs.html
ASUS Tuf Gaming A15 Fa506ncr Hn047w,Asus,AMD,Ryzen 7,7435,4.5,16.0,DDR5,4800,512,15.6,1920 x 1080,144,NVIDIA,2.3,3-cell 48WHrs,23490000,https://www.anphatpc.com.vn/laptop-asus-tuf-gaming-a15-fa506ncr-hn047w.html,data/anphat/raw_htmls\asus_136.html,data/anphat/detail_htmls\asus_136_specs.html
ASUS Rog Strix G16 G614jv N4369w,Asus,Intel,Core i7,13650,4.9,16.0,DDR5,4800,1024,16.0,1920 x 1200,240,NVIDIA,2.5,"90WHrs, 4S1P, 4-cell Li-ion",42990000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g16-g614jv-n4369w.html,data/anphat/raw_htmls\asus_137.html,data/anphat/detail_htmls\asus_137_specs.html
ASUS Expertbook B5 B5404cma Q70250wl,Asus,Intel,Core Ultra 7,155,1.4,16.0,DDR5,,512,14.0,1920 x 1200,60,Intel,1.4,"63WHrs, 3S1P, 3-cell Li-ion",31990000,https://www.anphatpc.com.vn/laptop-asus-expertbook-b5-b5404cma-q70250wl.html,data/anphat/raw_htmls\asus_138.html,data/anphat/detail_htmls\asus_138_specs.html
ASUS Rog Strix G16 G614ju N4132w,Asus,Intel,Core i7,13650,4.9,16.0,DDR5,4800,512,16.0,2560 x 1600,240,NVIDIA,2.5,"4-cell, 90WHrs",41990000,https://www.anphatpc.com.vn/laptop-asus-rog-strix-g16-g614ju-n4132w.html,data/anphat/raw_htmls\asus_139.html,data/anphat/detail_htmls\asus_139_specs.html
ASUS Expertbook P1503cva I5se16 63ws,Asus,Intel,Core i5,13500,2.6,16.0,DDR5,,512,15.6,1920 x 1080,60,Intel,1.65,"63WHrs, 3S1P, 3-cell Li-ion",16790000,https://www.anphatpc.com.vn/laptop-asus-expertbook-p1503cva-i5se16-63ws.html,data/anphat/raw_htmls\asus_140.html,data/anphat/detail_htmls\asus_140_specs.html
ASUS Vivobook 15 X1504za Nj517w,Asus,Intel,Core i5,1235,4.4,16.0,DDR4,,512,15.6,1920 x 1080,,Intel,1.7,"3-cell, 42WHrs",16490000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15-x1504za-nj517w.html,data/anphat/raw_htmls\asus_141.html,data/anphat/detail_htmls\asus_141_specs.html
ASUS Zenbook 14 Oled Ux3405ma Pp151w,Asus,Intel,Core Ultra 5,125,4.5,16.0,LPDDR5X,,512,14.0,2880 x 1800,120,Intel,1.2,4-cell 75WHrs,29990000,https://www.anphatpc.com.vn/laptop-asus-zenbook-14-oled-ux3405ma-pp151w.html,data/anphat/raw_htmls\asus_145.html,data/anphat/detail_htmls\asus_145_specs.html
ASUS Vivobook S 14 Flip Tp3402va Lz025w,Asus,Intel,Core i3,1315,4.5,8.0,DDR4,,256,14.0,1920 x 1200,60,Intel,1.5,"3 cell, 50WHrs",16990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-s-14-flip-tp3402va-lz025w.html,data/anphat/raw_htmls\asus_144.html,data/anphat/detail_htmls\asus_144_specs.html
ASUS Vivobook 15x Oled S3504va L1227ws,Asus,Intel,Core i7,1360,5.0,8.0,DDR4,,512,15.6,FHD,60,Intel,1.7,3 cell 50WHrs,25990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15x-oled-s3504va-l1227ws.html,data/anphat/raw_htmls\asus_143.html,data/anphat/detail_htmls\asus_143_specs.html
ASUS Vivobook 15 Oled A1505va L1491w,Asus,Intel,Core  i7,13700,5.0,16.0,DDR4,,512,15.6,1920 x 1080,60,Intel,1.7,"3-cell, 50WHrs",22990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-15-oled-a1505va-l1491w.html,data/anphat/raw_htmls\asus_146.html,data/anphat/detail_htmls\asus_146_specs.html
ASUS Expertbook B1 B1502cva Nj0148w,Asus,Intel,Core i7,1355,5.0,8.0,DDR4,3200,512,15.6,1920 x 1080,,Intel,1.69,3 Cell 42WHr,19990000,https://www.anphatpc.com.vn/laptop-asus-expertbook-b1-b1502cva-nj0148w.html,data/anphat/raw_htmls\asus_147.html,data/anphat/detail_htmls\asus_147_specs.html
ASUS Expertbook B1 B1402cva Nk0176w,Asus,Intel,Core  i5,1335,4.6,16.0,DDR4,,512,14.0,1920 x 1080,60,Intel,1.46,3Cell 42WHrs,14990000,https://www.anphatpc.com.vn/laptop-asus-expertbook-b1-b1402cva-nk0176w.html,data/anphat/raw_htmls\asus_148.html,data/anphat/detail_htmls\asus_148_specs.html
ASUS Vivobook S 14 Oled S5406ma Pp161w,Asus,Intel,Core Ultra 5,125,4.5,16.0,LPDDR5,,1024,14.0,3K,120,Intel,1.3,"75 WHrs, 4-cell",26990000,https://www.anphatpc.com.vn/laptop-asus-vivobook-s-14-oled-s5406ma-pp161w.html,data/anphat/raw_htmls\asus_150.html,data/anphat/detail_htmls\asus_150_specs.html
