Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,Weight (kg),Battery,Price (VND),detail_specs_html_path,gpu_model,gpu_class,is_contact_price,norm_ram,norm_storage,norm_cpu,norm_weight,norm_screen,norm_price,price_million,base_performance_score,base_portability_score,has_price,ready_for_budget_filter,ready_for_performance_advice,is_light,is_heavy,is_small_screen,is_large_screen,Battery (Wh),norm_battery,gpu_score,battery_score,battery_available,gaming_score,ai_graphics_score,office_score,portability_score,general_score,is_gaming_ready,is_ai_ready,is_business_ready,is_ultrabook
Gaming ACER Nitro V Anv16 41 R7en,acer,AMD,Ryzen7,8845.0,3.8,16.0,DDR5,5600.0,4096.0,16.0,1920 x 1200,165.0,NVIDIA,2.5,57Whr 4-cell Adapter: 135W AC adapter,28790000.0,data/cellphones/detail_htmls\acer_63_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,1.0,0.1865971107544141,0.052969502407704705,0.8487158908507223,0.1583333333333333,28.79,0.533,0.053,True,True,True,False,True,False,True,57.0,0.4683318465655665,0.9,0.4683318465655665,1,0.79325,0.7749,0.2996166378565255,0.1258496419311026,0.3465474154216569,True,True,False,False
Gaming ACER Nitro V Anv16 41 R36y,acer,AMD,Ryzen7,8845.0,3.8,16.0,DDR5,5600.0,2048.0,16.0,1920 x 1200,165.0,NVIDIA,2.5,57Whr 4-cell Adapter: 135W AC adapter,31990000.0,data/cellphones/detail_htmls\acer_66_specs.html,RTX 4050,DISCRETE_GAMING,False,0.8,1.0,0.1865971107544141,0.052969502407704705,0.8487158908507223,0.1805555555555555,31.99,0.533,0.053,True,True,True,False,True,False,True,57.0,0.4683318465655665,1.0,0.4683318465655665,1,0.85325,0.8299000000000001,0.2996166378565255,0.1258496419311026,0.3465474154216569,True,True,False,False
Gaming ACER Nitro V Anv16 41 R6zy,acer,AMD,Ryzen5,8645.0,4.3,16.0,DDR5,5600.0,4096.0,16.0,1920 x 1200,165.0,NVIDIA,2.5,57Whr 4-cell Adapter: 135W AC adapter,27490000.0,data/cellphones/detail_htmls\acer_79_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,1.0,0.2146869983948635,0.052969502407704705,0.8487158908507223,0.1493055555555555,27.49,0.547,0.053,True,True,True,False,True,False,True,57.0,0.4683318465655665,0.9,0.4683318465655665,1,0.7967500000000001,0.7791,0.3059166378565255,0.1258496419311026,0.354282415421657,True,True,False,False
ACER Gaming Aspire 7 A715 76 728x,acer,Intel,Core I7,12650.0,3.5,16.0,DDR4,,512.0,15.6,1920 x 1080,60.0,Intel,2.1,,19990000.0,data/cellphones/detail_htmls\acer_82_specs.html,INTEL_UHD,INTEGRATED,False,0.8,0.8,0.1689406099518459,0.2215088282504013,0.5842696629213483,0.0972222222222222,19.99,0.484,0.222,True,True,True,False,False,False,True,,,0.45,,0,0.511,0.5127,0.3958898876404494,0.3585473515248796,0.4192599197431781,False,False,False,False
ACER Aspire 5 A515 58p 56rp,acer,Intel,Core I5,1335.0,3.4,16.0,LPDDR5,,2048.0,15.6,1920 x 1080,,Intel,1.7,50Wh Li-ion battery,16990000.0,data/cellphones/detail_htmls\acer_85_specs.html,INTEL_UHD,INTEGRATED,False,0.8,1.0,0.1565008025682183,0.442215088282504,0.5842696629213483,0.0763888888888889,16.99,0.518,0.442,True,True,True,False,False,False,True,50.0,0.25111507582515613,0.45,0.25111507582515613,1,0.5195000000000001,0.5229,0.4153601555747623,0.3299805531547105,0.4342081806395851,False,False,False,False
ACER Aspire 5 A514 56p 55k5,acer,Intel,Core I5,1335.0,1.3,16.0,LPDDR5,6400.0,512.0,14.0,1200 x 1920,,Intel,1.5,"3 cell 50 Wh , Pin liền",16990000.0,data/cellphones/detail_htmls\acer_87_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.0220706260032102,0.6898073836276084,0.2114767255216693,0.0763888888888889,16.99,0.411,0.69,True,True,True,True,False,True,False,50.0,0.25111507582515613,0.55,0.25111507582515613,1,0.5527500000000001,0.5458000000000001,0.4533056611927398,0.5152333621434746,0.4508842199654278,False,False,False,False
MSI Katana 15 B13vfk 676vn,msi,Intel,Core I7,13620.0,3.6,16.0,DDR5,5200.0,1024.0,15.6,1920 x 1080,144.0,NVIDIA,2.25,"3 cell, 53.5Whr",30990000.0,data/cellphones/detail_htmls\msi_1_specs.html,RTX 4060,DISCRETE_GAMING,False,0.8,1.0,0.1761637239165329,0.1468699839486356,0.5842696629213483,0.1736111111111111,30.99,0.528,0.147,True,True,True,False,False,False,True,53.5,0.33719892952720787,1.0,0.33719892952720787,1,0.852,0.8284,0.3235010371650821,0.2092152580565501,0.372218518335597,True,True,False,False
MSI Katana 15 B13udxk 2270vn 16gb,msi,Intel,Core I5,13500.0,2.6,16.0,DDR5,5200.0,1024.0,15.6,1920 x 1080,144.0,NVIDIA,2.25,3-Cell,22990000.0,data/cellphones/detail_htmls\msi_0_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,1.0,0.1111556982343499,0.1468699839486356,0.5842696629213483,0.1180555555555555,22.99,0.496,0.147,True,True,True,False,False,False,True,,,0.9,,0,0.784,0.7638,0.3754471910112359,0.3253210272873194,0.40761544141252,True,True,False,False
MSI Modern 14 C12mo 660vn,msi,Intel,Core I5,1235.0,4.4,16.0,DDR4,3200.0,512.0,14.0,1920 x 1080,,Intel,1.4,39Wh,15990000.0,data/cellphones/detail_htmls\msi_4_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.2451845906902086,0.7885232744783306,0.2114767255216693,0.0694444444444444,15.99,0.523,0.789,True,True,True,True,False,True,False,39.0,0.01784121320249777,0.55,0.01784121320249777,1,0.58075,0.5794,0.5171023768366465,0.5226362822570687,0.5202733260279047,False,False,False,False
MSI Gaming Katana A15 Ai B8ve 402vn,msi,AMD,Ryzenr7,8845.0,4.6,16.0,DDR5,5600.0,512.0,15.6,1920 x 1080,144.0,NVIDIA,2.25,3-Cell 53.5 Battery (Whr),28990000.0,data/cellphones/detail_htmls\msi_2_specs.html,RTX 4050,DISCRETE_GAMING,False,0.8,0.8,0.4534510433386838,0.1468699839486356,0.5842696629213483,0.1597222222222222,28.99,0.627,0.147,True,True,True,False,False,False,True,53.5,0.33719892952720787,1.0,0.33719892952720787,1,0.87675,0.8581,0.3680510371650821,0.2092152580565501,0.4269160183355969,True,True,False,False
MSI Katana 15 Hx B14wek 286vn,msi,Intel,Core I5,14450.0,4.6,16.0,DDR5,5600.0,4096.0,15.6,2560 x 1440,165.0,NVIDIA,2.4,4 cell 75 Whrs,33690000.0,data/cellphones/detail_htmls\msi_3_specs.html,RTX 5050,DISCRETE_GAMING,False,0.8,1.0,0.4534510433386838,0.0806581059390048,0.5842696629213483,0.1923611111111111,33.69,0.667,0.081,True,True,True,False,True,False,True,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.5567500000000001,0.5676,0.4042230337078652,0.2517756821829855,0.4657055016051364,False,False,False,False
MSI Modern 14 F13mg 240vncp,msi,Intel,Core I5,1335.0,4.6,16.0,DDR4,3200.0,512.0,14.0,1920 x 1080,60.0,Intel,1.5,3 Cell Int (46.8Wh),14590000.0,data/cellphones/detail_htmls\msi_8_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.6898073836276084,0.2114767255216693,0.0597222222222222,14.59,0.627,0.69,True,True,True,True,False,True,False,46.8,0.1694915254237288,0.45,0.1694915254237288,1,0.5467500000000001,0.5556,0.5443518150388937,0.5044641313742437,0.5653011430423509,False,False,False,False
MSI Gaming Thin 15 B13uc 3247vn,msi,Intel,Core I5,13420.0,4.6,16.0,DDR4,3200.0,4096.0,15.6,1920 x 1080,144.0,NVIDIA,1.86,3CELLS/3S1P,19590000.0,data/cellphones/detail_htmls\msi_5_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,1.0,0.4534510433386838,0.3214285714285714,0.5842696629213483,0.0944444444444444,19.59,0.667,0.321,True,True,True,False,False,False,True,,,0.9,,0,0.82675,0.8151,0.513211797752809,0.4035112359550561,0.5450975561797753,True,True,False,False
MSI Katana 15 B13vek 2256vn,msi,Intel,Core I7,13620.0,4.6,16.0,DDR5,5200.0,512.0,15.6,1920 x 1080,144.0,NVIDIA,2.25,"3-cell, 53.5WHr",26990000.0,data/cellphones/detail_htmls\msi_7_specs.html,RTX 4050,DISCRETE_GAMING,False,0.8,0.8,0.4534510433386838,0.1468699839486356,0.5842696629213483,0.1458333333333333,26.99,0.627,0.147,True,True,True,False,False,False,True,53.5,0.33719892952720787,1.0,0.33719892952720787,1,0.87675,0.8581,0.3680510371650821,0.2092152580565501,0.4269160183355969,True,True,False,False
MSI Stealth A16 Ai A3xwfg 018vn RYZEN Ai 9,msi,AMD,Ryzen AI 9,370.0,2.0,32.0,DDR5,5600.0,1024.0,16.0,2560 x 1600,240.0,NVIDIA,2.1,4 cell / 99.9 Whr,63690000.0,data/cellphones/detail_htmls\msi_6_specs.html,RTX 5060,DISCRETE_GAMING,False,1.0,1.0,0.0581861958266452,0.2215088282504013,0.8487158908507223,0.4006944444444444,63.69,0.529,0.222,True,True,True,False,False,False,True,99.9,0.983942908117752,0.45,0.983942908117752,1,0.55225,0.5562,0.4390245030250648,0.3457061828620817,0.4518522629336955,False,False,False,False
MSI Gaming Thin 15 B13uc 2081vn,msi,Intel,Core I5,13420.0,4.6,16.0,DDR4,3200.0,512.0,15.6,1920 x 1080,144.0,NVIDIA,1.86,3-Cell 52.4 Battery (Whr),20990000.0,data/cellphones/detail_htmls\msi_9_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.4534510433386838,0.3214285714285714,0.5842696629213483,0.1041666666666666,20.99,0.627,0.321,True,True,True,False,False,False,True,52.4,0.2925958965209634,0.9,0.2925958965209634,1,0.81675,0.8031,0.4267502592912705,0.2837035436473638,0.4682283254105445,True,True,False,False
MSI Stealth A16 Ai A3xwhg 085vn RYZEN Ai 9,msi,AMD,Ryzen AI 9,370.0,4.6,32.0,LPDDR5X,,1024.0,16.0,2560 x 1600,240.0,NVIDIA,2.1,"4-cell, 99.9 Whr",73990000.0,data/cellphones/detail_htmls\msi_12_specs.html,RTX 5070,DISCRETE_GAMING,False,1.0,1.0,0.4534510433386838,0.2215088282504013,0.8487158908507223,0.4722222222222222,73.99,0.727,0.222,True,True,True,False,False,False,True,99.9,0.983942908117752,0.45,0.983942908117752,1,0.60175,0.6156,0.5281245030250649,0.3457061828620817,0.5612472629336955,True,True,False,False
MSI Cyborg 15 A13uc 2082vn,msi,Intel,Core I7,13620.0,4.6,16.0,DDR5,5600.0,4096.0,15.6,1920 x 1080,144.0,NVIDIA,1.98,3 Cells 53.5 Whrs,20990000.0,data/cellphones/detail_htmls\msi_11_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,1.0,0.4534510433386838,0.2588282504012841,0.5842696629213483,0.1041666666666666,20.99,0.667,0.259,True,True,True,False,False,False,True,53.5,0.33719892952720787,0.9,0.33719892952720787,1,0.82675,0.8151,0.4249555315471046,0.2592353222620076,0.4765270536485986,True,True,False,False
MSI Modern 14 F13mg 466vn,msi,Intel,Core I5,1334.0,1.3,24.0,DDR4,3200.0,512.0,14.0,1920 x 1080,60.0,Intel,1.5,"3-cell, 46.8 Wh",15990000.0,data/cellphones/detail_htmls\msi_10_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.8,0.8,0.0220706260032102,0.6898073836276084,0.2114767255216693,0.0694444444444444,15.99,0.411,0.69,True,True,True,True,False,True,False,46.8,0.1694915254237288,0.55,0.1694915254237288,1,0.5527500000000001,0.5458000000000001,0.4471518150388937,0.5044641313742437,0.4459611430423509,False,False,False,False
MSI Gaming Thin 15 B13ve 2824vn,msi,Intel,Core I5,13420.0,4.6,16.0,DDR4,3200.0,512.0,15.6,1920 x 1080,144.0,NVIDIA,1.86,"3-cell, 52.4WHr",22990000.0,data/cellphones/detail_htmls\msi_13_specs.html,RTX 4050,DISCRETE_GAMING,False,0.8,0.8,0.4534510433386838,0.3214285714285714,0.5842696629213483,0.1180555555555555,22.99,0.627,0.321,True,True,True,False,False,False,True,52.4,0.2925958965209634,1.0,0.2925958965209634,1,0.87675,0.8581,0.4267502592912705,0.2837035436473638,0.4682283254105445,True,True,False,False
MSI Katana 15 B13udxk 2411vn,msi,Intel,Core I7,13620.0,4.9,16.0,DDR5,5200.0,512.0,15.6,1920 x 1080,144.0,NVIDIA,2.304,3 Cell Int (53.5Wh),24490000.0,data/cellphones/detail_htmls\msi_14_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.7391653290529695,0.1131621187800963,0.5842696629213483,0.1284722222222222,24.49,0.77,0.113,True,True,True,False,True,False,True,53.5,0.33719892952720787,0.9,0.33719892952720787,1,0.8525,0.846,0.4206032843560934,0.1940467187307075,0.4975808217063835,True,True,False,False
MSI Katana 15 B13udxk 2269vn 16gb,msi,Intel,Core I7,13620.0,2.4,16.0,DDR5,5200.0,1024.0,15.6,1920 x 1080,144.0,NVIDIA,2.25,3-Cell,24990000.0,data/cellphones/detail_htmls\msi_17_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,1.0,0.095505617977528,0.1468699839486356,0.5842696629213483,0.1319444444444444,24.99,0.488,0.147,True,True,True,False,False,False,True,,,0.9,,0,0.782,0.7614000000000001,0.371847191011236,0.3253210272873194,0.40319544141252,True,True,False,False
MSI Cyborg 15 B2rwekg 402vn,msi,Intel,Core 5,210.0,4.8,16.0,DDR5,5200.0,512.0,15.6,1920 x 1080,144.0,NVIDIA,2.207,4 Cell Int (55.2Wh),27690000.0,data/cellphones/detail_htmls\msi_16_specs.html,RTX 5050,DISCRETE_GAMING,False,0.8,0.8,0.6460674157303371,0.1653290529695024,0.5842696629213483,0.1506944444444444,27.69,0.723,0.165,True,True,True,False,False,False,True,55.2,0.39295272078501337,0.45,0.39295272078501337,1,0.57075,0.5844,0.4209809420916162,0.2232429929620941,0.4871400225336461,False,False,False,False
MSI Katana 15 B13udxk 2213vn,msi,Intel,Core I5,13500.0,3.5,16.0,DDR5,5200.0,1024.0,15.6,1920 x 1080,144.0,NVIDIA,2.25,"3 cell, 53.5Whr",23490000.0,data/cellphones/detail_htmls\msi_18_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,1.0,0.1689406099518459,0.1468699839486356,0.5842696629213483,0.1215277777777777,23.49,0.524,0.147,True,True,True,False,False,False,True,53.5,0.33719892952720787,0.9,0.33719892952720787,1,0.791,0.7722000000000001,0.3217010371650821,0.2092152580565501,0.370008518335597,True,True,False,False
MSI Katana 15 Hx B14wek 027vn,msi,Intel,Core I7,14650.0,2.2,32.0,DDR5,5600.0,512.0,15.6,2560 x 1440,165.0,NVIDIA,2.4,"4 cell 75 Wh , Pin liền",37690000.0,data/cellphones/detail_htmls\msi_15_specs.html,INTEL_UHD,INTEGRATED,False,1.0,0.8,0.081059390048154,0.0806581059390048,0.5842696629213483,0.2201388888888888,37.69,0.501,0.081,True,True,True,False,True,False,True,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.54525,0.5478000000000001,0.3295230337078652,0.2517756821829855,0.3739905016051364,False,False,False,False
MSI Gaming Thin 15 B13uc 1411vn 24gb,msi,Intel,Core I7,13620.0,4.6,24.0,DDR4,3200.0,512.0,15.6,1920 x 1080,144.0,NVIDIA,1.86,"3-cell, 52.4WHr",20990000.0,data/cellphones/detail_htmls\msi_19_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.4534510433386838,0.3214285714285714,0.5842696629213483,0.1041666666666666,20.99,0.627,0.321,True,True,True,False,False,False,True,52.4,0.2925958965209634,0.9,0.2925958965209634,1,0.81675,0.8031,0.4267502592912705,0.2837035436473638,0.4682283254105445,True,True,False,False
MSI Cyborg 14 A13udx 099vn,msi,Intel,Core I7,13620.0,4.9,16.0,DDR5,5200.0,512.0,14.0,1920 x 1200,144.0,NVIDIA,1.6,"3 cell, 53.5Whr",25390000.0,data/cellphones/detail_htmls\msi_20_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,0.8,0.7391653290529695,0.6071428571428572,0.2114767255216693,0.1347222222222222,25.39,0.77,0.607,True,True,True,False,False,True,False,53.5,0.33719892952720787,0.9,0.33719892952720787,1,0.8525,0.846,0.5932156439066552,0.4905354827756513,0.6345541363131251,True,True,False,False
MSI Modern 14 C12m 241vn,msi,Intel,Core I7,1255.0,4.7,8.0,DDR4,3200.0,512.0,14.0,1920 x 1080,60.0,Intel,1.4,39 Wh,19990000.0,data/cellphones/detail_htmls\msi_21_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.6,0.8,0.5714285714285714,0.7885232744783306,0.2114767255216693,0.0972222222222222,19.99,0.626,0.789,True,True,True,True,False,True,False,39.0,0.01784121320249777,0.55,0.01784121320249777,1,0.5765,0.5803,0.5634523768366464,0.5226362822570687,0.5771808260279045,False,False,False,False
MSI Venture 14 Ai A1mg 005vn,msi,Intel,Core Ultra 5,125.0,4.6,16.0,DDR5,5600.0,512.0,14.0,2880 x 1800,120.0,Intel,1.7,"4-cell, 55.2WHr",24490000.0,data/cellphones/detail_htmls\msi_23_specs.html,INTEL_GRAPHICS,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.442215088282504,0.2114767255216693,0.1284722222222222,24.49,0.627,0.442,True,True,True,False,False,True,False,55.2,0.39295272078501337,0.45,0.39295272078501337,1,0.5467500000000001,0.5556,0.4744101555747623,0.4220391406346462,0.5173423981355723,False,False,False,False
MSI Katana 15 Hx B14wek 295vn,msi,Intel,Core I9,14900.0,1.6,16.0,DDR5,5600.0,512.0,15.6,2560 x 1440,165.0,NVIDIA,2.4,4 cell / 75 Whr,37690000.0,data/cellphones/detail_htmls\msi_22_specs.html,RTX 5050,DISCRETE_GAMING,False,0.8,0.8,0.0329052969502407,0.0806581059390048,0.5842696629213483,0.2201388888888888,37.69,0.416,0.081,True,True,True,False,True,False,True,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.494,0.4923,0.2912730337078651,0.2517756821829855,0.3270280016051364,False,False,False,False
MSI Katana 15 Hx B14wfk 294vn,msi,Intel,Core I9,14900.0,1.6,16.0,DDR5,5600.0,512.0,15.6,2560 x 1440,165.0,NVIDIA,2.4,4 cell / 75 Whr,40190000.0,data/cellphones/detail_htmls\msi_24_specs.html,RTX 5060,DISCRETE_GAMING,False,0.8,0.8,0.0329052969502407,0.0806581059390048,0.5842696629213483,0.2375,40.19,0.416,0.081,True,True,True,False,True,False,True,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.494,0.4923,0.2912730337078651,0.2517756821829855,0.3270280016051364,False,False,False,False
MSI Prestige 14 Ai Studio C1udxg 058vn,msi,Intel,Core Ultra 7,155.0,4.8,16.0,DDR5,5600.0,1024.0,14.0,1920 x 1200,144.0,NVIDIA,1.7,4-Cell 90 Whrs,30990000.0,data/cellphones/detail_htmls\msi_25_specs.html,RTX 3050,DISCRETE_GAMING,False,0.8,1.0,0.6460674157303371,0.442215088282504,0.2114767255216693,0.1736111111111111,30.99,0.763,0.442,True,True,True,False,False,True,False,90.0,0.9402319357716324,0.9,0.9402319357716324,1,0.85075,0.8439,0.6025332324978392,0.5391545252500309,0.6460208596740338,True,True,True,False
MSI Katana 15 Hx B14wgk 022vn,msi,Intel,Core I9,14900.0,1.6,32.0,DDR5,5600.0,1024.0,15.6,2560 x 1440,165.0,NVIDIA,2.4,4 cell / 75 Whr,48090000.0,data/cellphones/detail_htmls\msi_26_specs.html,RTX 5070,DISCRETE_GAMING,False,1.0,1.0,0.0329052969502407,0.0806581059390048,0.5842696629213483,0.2923611111111111,48.09,0.516,0.081,True,True,True,False,True,False,True,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.549,0.5523,0.3362730337078652,0.2517756821829855,0.3822780016051364,False,False,False,False
MSI Vector 16 Hx Ai A2xwhg 010vn,msi,Intel,Core Ultra 7,255.0,5.2,16.0,DDR5,5600.0,512.0,16.0,2560 x 1600,240.0,NVIDIA,2.7,4-Cell 90 Whrs (Whr),54990000.0,data/cellphones/detail_htmls\msi_29_specs.html,RTX 5070,DISCRETE_GAMING,False,0.8,0.8,0.914526484751204,0.0200642054574639,0.8487158908507223,0.3402777777777778,54.99,0.857,0.02,True,True,True,False,True,False,True,90.0,0.9402319357716324,0.45,0.9402319357716324,1,0.60425,0.6246,0.4973613223854797,0.2220999506111865,0.5681825851957032,True,True,False,False
MSI Prestige 16 Ai Evo B2vmg 016vn,msi,Intel,Core Ultra 9,288.0,4.6,32.0,LPDDR5X,8533.0,1024.0,16.0,3840 x 2400,60.0,Intel,1.5,"4-cell, 99.9WHr",45990000.0,data/cellphones/detail_htmls\msi_27_specs.html,INTEL_GRAPHICS,INTEGRATED,False,1.0,1.0,0.4534510433386838,0.6898073836276084,0.8487158908507223,0.2777777777777778,45.99,0.727,0.69,True,True,True,True,False,False,True,99.9,0.983942908117752,0.45,0.983942908117752,1,0.60175,0.6156,0.6914671996542783,0.5557182213853562,0.6767538841214964,True,True,True,False
MSI Sword 16 Hx B14vfkg 045vn,msi,Intel,Core I7,14700.0,2.1,16.0,DDR5,5600.0,1024.0,16.0,2560 x 1600,240.0,NVIDIA,2.3,"4 cell 65 Wh, pin liền",38990000.0,data/cellphones/detail_htmls\msi_28_specs.html,RTX 4060,DISCRETE_GAMING,False,0.8,1.0,0.0718298555377207,0.1211878009630819,0.8487158908507223,0.2291666666666666,38.99,0.476,0.121,True,True,True,False,False,False,True,65.0,0.6418376449598573,1.0,0.6418376449598573,1,0.839,0.8128000000000001,0.3132276577355228,0.1834709532040992,0.3442466366218051,True,True,False,False
MSI Prestige 13 Ai Ukiyoe Edition A2vmg 075vn,msi,Intel,Core Ultra 9,288.0,5.1,32.0,LPDDR5X,8533.0,2048.0,13.3,2880 x 1800,60.0,Intel,0.976,4 Cell Int (75Wh),47990000.0,data/cellphones/detail_htmls\msi_30_specs.html,INTEL_GRAPHICS,INTEGRATED,False,1.0,1.0,0.8743980738362761,0.992776886035313,0.0176565008025682,0.2916666666666667,47.99,0.937,0.993,True,True,True,True,False,True,False,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.6542500000000001,0.6786000000000001,0.8441219101123596,0.7744682985553771,0.8626985192616372,True,True,True,True
MSI Venture A16 Ai A3hmg 017vn RYZEN Ai 7,msi,AMD,Ryzen AI 7,350.0,4.6,16.0,DDR5,5600.0,512.0,16.0,2048 x 1280,120.0,AMD,1.9,"4-cell, 75WHr",29990000.0,data/cellphones/detail_htmls\msi_31_specs.html,AMD_RADEON_GRAPHICS,INTEGRATED,False,0.8,0.8,0.4534510433386838,0.2969502407704655,0.8487158908507223,0.1666666666666666,29.99,0.627,0.297,True,True,True,False,False,False,True,75.0,0.7979482604817127,0.5,0.7979482604817127,1,0.57675,0.5831,0.4616443820224719,0.2958567415730337,0.486361320224719,False,False,False,False
MSI Venture Pro 16 Ai A1veg 003vn,msi,Intel,Core Ultra 7,155.0,0.9,16.0,DDR5,5600.0,512.0,16.0,2048 x 1280,120.0,NVIDIA,1.9,"4 cell, 55.2Whr",35990000.0,data/cellphones/detail_htmls\msi_34_specs.html,RTX 4050,DISCRETE_GAMING,False,0.8,0.8,0.0048154093097913,0.2969502407704655,0.8487158908507223,0.2083333333333333,35.99,0.402,0.297,True,True,True,False,False,False,True,55.2,0.39295272078501337,1.0,0.39295272078501337,1,0.8205,0.7906000000000001,0.3223174589455488,0.2292221261884183,0.3315872817631807,True,True,False,False
MSI Katana 15 Hx B14wfk 025vn,msi,Intel,Core I7,14650.0,4.6,16.0,DDR5,5600.0,4096.0,15.6,2560 x 1440,165.0,NVIDIA,2.4,4 cell 75 Whrs,38190000.0,data/cellphones/detail_htmls\msi_35_specs.html,RTX 5060,DISCRETE_GAMING,False,0.8,1.0,0.4534510433386838,0.0806581059390048,0.5842696629213483,0.2236111111111111,38.19,0.667,0.081,True,True,True,False,True,False,True,75.0,0.7979482604817127,0.45,0.7979482604817127,1,0.5567500000000001,0.5676,0.4042230337078652,0.2517756821829855,0.4657055016051364,False,False,False,False
MSI Modern 14 C13m 458vn,msi,Intel,Core I5,1335.0,1.3,8.0,DDR4,3200.0,512.0,14.0,1920 x 1080,60.0,Intel,1.4,"3 cell, 39.3Whr",17990000.0,data/cellphones/detail_htmls\msi_32_specs.html,INTEL_IRIS_XE,INTEGRATED,False,0.6,0.8,0.0220706260032102,0.7885232744783306,0.2114767255216693,0.0833333333333333,17.99,0.351,0.789,True,True,True,True,False,True,False,39.3,0.021409455842997322,0.55,0.021409455842997322,1,0.50775,0.4978,0.4402792999135695,0.5236458976416842,0.4257048644894431,False,False,False,False
MSI Crosshair 16 Hx D2xwfkg 070vn,msi,Intel,Core Ultra 9,275.0,5.4,16.0,DDR5,5600.0,1024.0,16.0,2560 x 1600,240.0,NVIDIA,2.5,4 Cell int (240W),46990000.0,data/cellphones/detail_htmls\msi_33_specs.html,RTX 5060,DISCRETE_GAMING,False,0.8,1.0,0.9542536115569824,0.052969502407704705,0.8487158908507223,0.2847222222222222,46.99,0.917,0.053,True,True,True,False,True,False,True,,,0.45,,0,0.6192500000000001,0.6426000000000001,0.5320320224719102,0.2301765650080256,0.6063997231139647,True,True,False,False
MSI Sword 16 Hx B14vekg 459vn,msi,Intel,Core I7,14700.0,4.6,16.0,DDR5,5600.0,1024.0,16.0,1920 x 1200,144.0,NVIDIA,2.3,"4-cell, 65WHr",35990000.0,data/cellphones/detail_htmls\msi_36_specs.html,RTX 4050,DISCRETE_GAMING,False,0.8,1.0,0.4534510433386838,0.1211878009630819,0.8487158908507223,0.2083333333333333,35.99,0.667,0.121,True,True,True,False,False,False,True,65.0,0.6418376449598573,1.0,0.6418376449598573,1,0.88675,0.8701,0.3991776577355229,0.1834709532040992,0.4497741366218051,True,True,False,False
